File number	Encoding	Confidence
5910	GB2312	0.99
5911	GB2312	0.99
5912	GB2312	0.99
5913	GB2312	0.99
5914	GB2312	0.99
5915	GB2312	0.99
5916	GB2312	0.99
5917	GB2312	0.99
5918	GB2312	0.99
5919	GB2312	0.99
5920	GB2312	0.99
5921	GB2312	0.99
5922	GB2312	0.99
5923	GB2312	0.99
5924	GB2312	0.99
5925	GB2312	0.99
5926	GB2312	0.99
5927	GB2312	0.99
5928	GB2312	0.99
5929	GB2312	0.99
5930	GB2312	0.99
5931	GB2312	0.99
5932	GB2312	0.99
5933	GB2312	0.99
5934	GB2312	0.99
5935	GB2312	0.99
5936	GB2312	0.99
5937	GB2312	0.99
5938	GB2312	0.99
5939	GB2312	0.99
5940	utf-8	0.99
5941	GB2312	0.99
5942	GB2312	0.99
5943	GB2312	0.99
5944	GB2312	0.99
5945	GB2312	0.99
5946	GB2312	0.99
5947	GB2312	0.99
5948	GB2312	0.99
5949	GB2312	0.99
5950	GB2312	0.99
5951	GB2312	0.99
5952	GB2312	0.99
5953	GB2312	0.99
5954	GB2312	0.99
5955	GB2312	0.99
5956	GB2312	0.99
5957	GB2312	0.99
5958	GB2312	0.99
5959	GB2312	0.99
5960	GB2312	0.99
5961	GB2312	0.99
5962	GB2312	0.99
5963	GB2312	0.99
5964	GB2312	0.99
5965	GB2312	0.99
5966	GB2312	0.99
5967	GB2312	0.99
5968	GB2312	0.99
5969	GB2312	0.99
5970	GB2312	0.99
5971	GB2312	0.99
5972	GB2312	0.99
5973	GB2312	0.99
5974	GB2312	0.99
5975	GB2312	0.99
5976	GB2312	0.99
5977	GB2312	0.99
5978	GB2312	0.99
5979	GB2312	0.99
5980	GB2312	0.99
5981	GB2312	0.99
5982	GB2312	0.99
5983	GB2312	0.99
5984	GB2312	0.99
5985	GB2312	0.99
5986	GB2312	0.99
5987	GB2312	0.99
5988	GB2312	0.99
5989	GB2312	0.99
5990	GB2312	0.99
5991	GB2312	0.99
5992	GB2312	0.99
5993	GB2312	0.99
5994	GB2312	0.99
5995	GB2312	0.99
5996	GB2312	0.99
5997	GB2312	0.99
5998	GB2312	0.99
5999	GB2312	0.99
6000	GB2312	0.99
6001	GB2312	0.99
6002	GB2312	0.99
6003	GB2312	0.99
6004	GB2312	0.99
6005	GB2312	0.99
6006	GB2312	0.99
6007	GB2312	0.99
6008	GB2312	0.99
6009	GB2312	0.99
6010	GB2312	0.99
6011	GB2312	0.99
6012	GB2312	0.99
6013	GB2312	0.99
6014	GB2312	0.99
6015	GB2312	0.99
6016	GB2312	0.99
6017	GB2312	0.99
6018	GB2312	0.99
6019	GB2312	0.99
6020	GB2312	0.99
6021	GB2312	0.99
6022	GB2312	0.99
6023	GB2312	0.99
6024	GB2312	0.99
6025	GB2312	0.99
6026	GB2312	0.99
6027	GB2312	0.99
6028	GB2312	0.99
6029	GB2312	0.99
6030	GB2312	0.99
6031	GB2312	0.99
6032	GB2312	0.99
6033	GB2312	0.99
6034	GB2312	0.99
6035	GB2312	0.99
6036	GB2312	0.99
6037	GB2312	0.99
6038	GB2312	0.99
6039	GB2312	0.99
6040	GB2312	0.99
6041	GB2312	0.99
6042	GB2312	0.99
6043	GB2312	0.99
6044	GB2312	0.99
6045	GB2312	0.99
6046	GB2312	0.99
6047	GB2312	0.99
6048	GB2312	0.99
6049	GB2312	0.99
6050	GB2312	0.99
6051	GB2312	0.99
6052	GB2312	0.99
6053	GB2312	0.99
6054	GB2312	0.99
6055	GB2312	0.99
6056	GB2312	0.99
6057	GB2312	0.99
6058	GB2312	0.99
6059	GB2312	0.99
6060	GB2312	0.99
6061	GB2312	0.99
6062	GB2312	0.99
6063	GB2312	0.99
6064	GB2312	0.99
6065	GB2312	0.99
6066	GB2312	0.99
6067	GB2312	0.99
6068	GB2312	0.99
6069	GB2312	0.99
6070	GB2312	0.99
6071	GB2312	0.99
6072	GB2312	0.99
6073	GB2312	0.99
6074	GB2312	0.99
6075	GB2312	0.99
6076	GB2312	0.99
6077	GB2312	0.99
6078	GB2312	0.99
6079	GB2312	0.99
6080	GB2312	0.99
6081	GB2312	0.99
6082	GB2312	0.99
6083	GB2312	0.99
6084	GB2312	0.99
6085	GB2312	0.99
6086	GB2312	0.99
6087	GB2312	0.99
6088	GB2312	0.99
6089	GB2312	0.99
6090	GB2312	0.99
6091	GB2312	0.99
6092	GB2312	0.99
6093	GB2312	0.99
6094	GB2312	0.99
6095	GB2312	0.99
6096	GB2312	0.99
6097	GB2312	0.99
6098	GB2312	0.99
6099	GB2312	0.99
6100	GB2312	0.99
6101	GB2312	0.99
6102	GB2312	0.99
6103	GB2312	0.99
6104	GB2312	0.99
6105	GB2312	0.99
6106	GB2312	0.99
6107	GB2312	0.99
6108	GB2312	0.99
6109	GB2312	0.99
6110	GB2312	0.99
6111	GB2312	0.99
6112	GB2312	0.99
6113	GB2312	0.99
6114	GB2312	0.99
6115	GB2312	0.99
6116	GB2312	0.99
6117	GB2312	0.99
6118	GB2312	0.99
6119	GB2312	0.99
6120	GB2312	0.99
6121	GB2312	0.99
6122	GB2312	0.99
6123	GB2312	0.99
6124	GB2312	0.99
6125	GB2312	0.99
6126	GB2312	0.99
6127	GB2312	0.99
6128	GB2312	0.99
6129	GB2312	0.99
6130	GB2312	0.99
6131	GB2312	0.99
6132	GB2312	0.99
6133	GB2312	0.99
6134	GB2312	0.99
6135	GB2312	0.99
6136	GB2312	0.99
6137	GB2312	0.99
6138	GB2312	0.99
6139	GB2312	0.99
6140	GB2312	0.99
6141	GB2312	0.99
6142	GB2312	0.99
6143	utf-8	0.99
6144	GB2312	0.99
6145	GB2312	0.99
6146	GB2312	0.99
6147	utf-8	0.99
6148	utf-8	0.99
6149	utf-8	0.99
6150	utf-8	0.99
6151	utf-8	0.99
6152	utf-8	0.99
6153	utf-8	0.99
6154	utf-8	0.99
6155	utf-8	0.99
6156	utf-8	0.99
6157	utf-8	0.99
6158	GB2312	0.99
6159	GB2312	0.99
6160	GB2312	0.99
6161	GB2312	0.99
6162	GB2312	0.99
6163	GB2312	0.99
6164	GB2312	0.99
6165	GB2312	0.99
6166	GB2312	0.99
6167	GB2312	0.99
6168	GB2312	0.99
6169	GB2312	0.99
6170	GB2312	0.8315640481245576
6171	GB2312	0.99
6172	GB2312	0.99
6173	GB2312	0.99
6174	GB2312	0.99
6175	GB2312	0.99
6176	GB2312	0.99
6177	GB2312	0.99
6178	GB2312	0.99
6179	GB2312	0.99
6180	GB2312	0.99
6181	GB2312	0.99
6182	GB2312	0.99
6183	GB2312	0.99
6184	GB2312	0.99
6185	GB2312	0.99
6186	GB2312	0.99
6187	GB2312	0.99
6188	GB2312	0.976116303219107
6189	GB2312	0.99
6190	GB2312	0.99
6191	GB2312	0.99
6192	GB2312	0.99
6193	GB2312	0.99
6194	GB2312	0.99
6195	GB2312	0.99
6196	GB2312	0.99
6197	GB2312	0.99
6198	GB2312	0.99
6199	GB2312	0.99
6200	GB2312	0.99
6201	GB2312	0.99
6202	GB2312	0.99
6203	GB2312	0.99
6204	GB2312	0.99
6205	GB2312	0.99
6206	GB2312	0.99
6207	GB2312	0.99
6208	GB2312	0.99
6209	GB2312	0.99
6210	GB2312	0.99
6211	GB2312	0.99
6212	GB2312	0.99
6213	GB2312	0.99
6214	GB2312	0.99
6215	GB2312	0.99
6216	GB2312	0.99
6217	GB2312	0.99
6218	GB2312	0.99
6219	GB2312	0.99
6220	GB2312	0.7759547515542466
6221	GB2312	0.99
6222	GB2312	0.99
6223	GB2312	0.99
6224	GB2312	0.99
6225	GB2312	0.99
6226	GB2312	0.99
6227	GB2312	0.99
6228	GB2312	0.99
6229	ISO-8859-1	0.73
6230	GB2312	0.99
6231	GB2312	0.99
6232	GB2312	0.99
6233	GB2312	0.99
6234	GB2312	0.99
6235	GB2312	0.99
6236	GB2312	0.99
6237	GB2312	0.99
6238	GB2312	0.99
6239	GB2312	0.99
6240	GB2312	0.99
6241	GB2312	0.99
6242	GB2312	0.99
6243	GB2312	0.99
6244	GB2312	0.99
6245	GB2312	0.99
6246	GB2312	0.99
6247	GB2312	0.99
6248	GB2312	0.99
6249	GB2312	0.99
6250	GB2312	0.99
6251	GB2312	0.99
6252	GB2312	0.99
6253	GB2312	0.99
6254	GB2312	0.99
6255	GB2312	0.99
6256	GB2312	0.99
6257	GB2312	0.99
6258	GB2312	0.99
6259	GB2312	0.99
6260	GB2312	0.99
6261	GB2312	0.99
6262	GB2312	0.99
6263	GB2312	0.99
6264	GB2312	0.99
6265	GB2312	0.99
6266	GB2312	0.99
6267	GB2312	0.99
6268	GB2312	0.99
6269	GB2312	0.99
6270	GB2312	0.99
6271	GB2312	0.99
6272	GB2312	0.99
6273	GB2312	0.99
6274	GB2312	0.99
6275	GB2312	0.99
6276	GB2312	0.99
6277	GB2312	0.99
6278	GB2312	0.99
6279	GB2312	0.99
6280	GB2312	0.99
6281	GB2312	0.99
6282	GB2312	0.99
6283	GB2312	0.99
6284	GB2312	0.99
6285	GB2312	0.99
6286	GB2312	0.99
6287	GB2312	0.99
6288	GB2312	0.99
6289	GB2312	0.99
6290	GB2312	0.99
6291	GB2312	0.99
6292	utf-8	0.99
6293	GB2312	0.99
6294	utf-8	0.99
6295	utf-8	0.99
6296	utf-8	0.99
6297	utf-8	0.99
6298	utf-8	0.99
6299	utf-8	0.99
6300	utf-8	0.99
6301	utf-8	0.99
6302	utf-8	0.99
6303	utf-8	0.99
6304	utf-8	0.99
6305	utf-8	0.99
6306	utf-8	0.99
6307	utf-8	0.99
6308	utf-8	0.99
6309	utf-8	0.99
6310	utf-8	0.99
6311	utf-8	0.99
6312	utf-8	0.99
6313	utf-8	0.99
6314	utf-8	0.99
6315	utf-8	0.99
6316	utf-8	0.99
6317	utf-8	0.99
6318	utf-8	0.99
6319	utf-8	0.99
6320	utf-8	0.99
6321	utf-8	0.99
6322	UTF-8-SIG	1.0
6323	UTF-8-SIG	1.0
6324	UTF-8-SIG	1.0
6325	utf-8	0.99
6326	utf-8	0.99
6327	utf-8	0.99
6328	utf-8	0.99
6329	utf-8	0.99
6330	utf-8	0.99
6331	utf-8	0.99
6332	utf-8	0.99
6333	utf-8	0.99
6334	utf-8	0.99
6335	UTF-8-SIG	1.0
6336	utf-8	0.99
6337	utf-8	0.99
6338	utf-8	0.99
6339	utf-8	0.99
6340	UTF-8-SIG	1.0
6341	utf-8	0.99
6342	utf-8	0.99
6343	utf-8	0.99
6344	utf-8	0.99
6345	utf-8	0.99
6346	UTF-8-SIG	1.0
6347	utf-8	0.99
6348	utf-8	0.99
6349	utf-8	0.99
6350	utf-8	0.99
6351	utf-8	0.99
6352	UTF-8-SIG	1.0
6353	utf-8	0.99
6354	utf-8	0.99
6355	utf-8	0.99
6356	GB2312	0.99
6357		0.0
6358	GB2312	0.99
6359	GB2312	0.99
6360		0.0
6361		0.0
6362		0.0
6363		0.0
6364		0.0
6365	GB2312	0.99
6366		0.0
6367		0.0
6368		0.0
6369		0.0
6370		0.0
6371		0.0
6372	GB2312	0.99
6373		0.0
6374		0.0
6375		0.0
6376		0.0
6377		0.0
6378		0.0
6379		0.0
6380		0.0
6381		0.0
6382	GB2312	0.99
6383		0.0
6384	GB2312	0.99
6385		0.0
6386	utf-8	0.99
6387	utf-8	0.99
6388	utf-8	0.99
6389	utf-8	0.99
6390	utf-8	0.99
6391	utf-8	0.99
6392	utf-8	0.99
6393	utf-8	0.99
6394	utf-8	0.99
6395	utf-8	0.99
6396	utf-8	0.99
6397	utf-8	0.99
6398	utf-8	0.99
6399	utf-8	0.99
6400	utf-8	0.99
6401	utf-8	0.99
6402	utf-8	0.99
6403	utf-8	0.99
6404	utf-8	0.99
6405	utf-8	0.99
6406	utf-8	0.99
6407	utf-8	0.99
6408	utf-8	0.99
6409	utf-8	0.99
6410	utf-8	0.99
6411	utf-8	0.99
6412	utf-8	0.99
6413	utf-8	0.99
6414	utf-8	0.99
6415	utf-8	0.99
6416	utf-8	0.99
6417	utf-8	0.99
6418	utf-8	0.99
6419	utf-8	0.99
6420	utf-8	0.99
6421	utf-8	0.99
6422	utf-8	0.99
6423	utf-8	0.99
6424	utf-8	0.99
6425	utf-8	0.99
6426	utf-8	0.99
6427	utf-8	0.99
6428	utf-8	0.99
6429	utf-8	0.99
6430	utf-8	0.99
6431	utf-8	0.99
6432	utf-8	0.99
6433	utf-8	0.99
6434	utf-8	0.99
6435	utf-8	0.99
6436	utf-8	0.99
6437	utf-8	0.99
6438	utf-8	0.99
6439	utf-8	0.99
6440	utf-8	0.99
6441	utf-8	0.99
6442	utf-8	0.99
6443	utf-8	0.99
6444	utf-8	0.99
6445	utf-8	0.99
6446	utf-8	0.99
6447	utf-8	0.99
6448	utf-8	0.99
6449	utf-8	0.99
6450	utf-8	0.99
6451	utf-8	0.99
6452	utf-8	0.99
6453	utf-8	0.99
6454	utf-8	0.99
6455	utf-8	0.99
6456	utf-8	0.99
6457	utf-8	0.99
6458	utf-8	0.99
6459	utf-8	0.99
6460	utf-8	0.99
6461	utf-8	0.99
6462	utf-8	0.99
6463	utf-8	0.99
6464	utf-8	0.99
6465	utf-8	0.99
6466	utf-8	0.99
6467	utf-8	0.99
6468	utf-8	0.99
6469	utf-8	0.99
6470	utf-8	0.99
6471	utf-8	0.99
6472	utf-8	0.99
6473	utf-8	0.99
6474	utf-8	0.99
6475	utf-8	0.99
6476	utf-8	0.99
6477	utf-8	0.99
6478	utf-8	0.99
6479	utf-8	0.99
6480	utf-8	0.99
6481	utf-8	0.99
6482	utf-8	0.99
6483	utf-8	0.99
6484	utf-8	0.99
6485	utf-8	0.99
6486	utf-8	0.99
6487	utf-8	0.99
6488	utf-8	0.99
6489	utf-8	0.99
6490	utf-8	0.99
6491	utf-8	0.99
6492	utf-8	0.99
6493	utf-8	0.99
6494	utf-8	0.99
6495	utf-8	0.99
6496	utf-8	0.99
6497	utf-8	0.99
6498	utf-8	0.99
6499	utf-8	0.99
6500	utf-8	0.99
6501	utf-8	0.99
6502	utf-8	0.99
6503	utf-8	0.99
6504	utf-8	0.99
6505	utf-8	0.99
6506	utf-8	0.99
6507	utf-8	0.99
6508	utf-8	0.99
6509	utf-8	0.99
6510	utf-8	0.99
6511	utf-8	0.99
6512	utf-8	0.99
6513	utf-8	0.99
6514	utf-8	0.99
6515	utf-8	0.99
6516	utf-8	0.99
6517	utf-8	0.99
6518	utf-8	0.99
6519	utf-8	0.99
6520	utf-8	0.99
6521	utf-8	0.99
6522	utf-8	0.99
6523	utf-8	0.99
6524	utf-8	0.99
6525	utf-8	0.99
6526	utf-8	0.99
6527	utf-8	0.99
6528	utf-8	0.99
6529	utf-8	0.99
6530	utf-8	0.99
6531	utf-8	0.99
6532	utf-8	0.99
6533	utf-8	0.99
6534	utf-8	0.99
6535	utf-8	0.99
6536	utf-8	0.99
6537	utf-8	0.99
6538	utf-8	0.99
6539	utf-8	0.99
6540	utf-8	0.99
6541	utf-8	0.99
6542	utf-8	0.99
6543	utf-8	0.99
6544	utf-8	0.99
6545	utf-8	0.99
6546	utf-8	0.99
6547	utf-8	0.99
6548	utf-8	0.99
6549	utf-8	0.99
6550	utf-8	0.99
6551	utf-8	0.99
6552	utf-8	0.99
6553	utf-8	0.99
6554	utf-8	0.99
6555	utf-8	0.99
6556	utf-8	0.99
6557	utf-8	0.99
6558	utf-8	0.99
6559	utf-8	0.99
6560	utf-8	0.99
6561	utf-8	0.99
6562	utf-8	0.99
6563	utf-8	0.99
6564	utf-8	0.99
6565	utf-8	0.99
6566	utf-8	0.99
6567	utf-8	0.99
6568	utf-8	0.99
6569	utf-8	0.99
6570	utf-8	0.99
6571	utf-8	0.99
6572	utf-8	0.99
6573	utf-8	0.99
6574	utf-8	0.99
6575	utf-8	0.99
6576	utf-8	0.99
6577	utf-8	0.99
6578	utf-8	0.99
6579	utf-8	0.99
6580	utf-8	0.99
6581	utf-8	0.99
6582	utf-8	0.99
6583	utf-8	0.99
6584	utf-8	0.99
6585	utf-8	0.99
6586	utf-8	0.99
6587	utf-8	0.99
6588	utf-8	0.99
6589	utf-8	0.99
6590	utf-8	0.99
6591	utf-8	0.99
6592	utf-8	0.99
6593	utf-8	0.99
6594	utf-8	0.99
6595	utf-8	0.99
6596	utf-8	0.99
6597	utf-8	0.99
6598	utf-8	0.99
6599	utf-8	0.99
6600	utf-8	0.99
6601	utf-8	0.99
6602	utf-8	0.99
6603	utf-8	0.99
6604	utf-8	0.99
6605	utf-8	0.99
6606	utf-8	0.99
6607	utf-8	0.99
6608	utf-8	0.99
6609	utf-8	0.99
6610	utf-8	0.99
6611	utf-8	0.99
6612	utf-8	0.99
6613	utf-8	0.99
6614	utf-8	0.99
6615	utf-8	0.99
6616	utf-8	0.99
6617	utf-8	0.99
6618	utf-8	0.99
6619	utf-8	0.99
6620	utf-8	0.99
6621	utf-8	0.99
6622	utf-8	0.99
6623	utf-8	0.99
6624	utf-8	0.99
6625	utf-8	0.99
6626	utf-8	0.99
6627	utf-8	0.99
6628	utf-8	0.99
6629	utf-8	0.99
6630	utf-8	0.99
6631	utf-8	0.99
6632	utf-8	0.99
6633	utf-8	0.99
6634	utf-8	0.99
6635	utf-8	0.99
6636	utf-8	0.99
6637	utf-8	0.99
6638	utf-8	0.99
6639	utf-8	0.99
6640	utf-8	0.99
6641	utf-8	0.99
6642	utf-8	0.99
6643	utf-8	0.99
6644	utf-8	0.99
6645	utf-8	0.99
6646	utf-8	0.99
6647	utf-8	0.99
6648	utf-8	0.99
6649	utf-8	0.99
6650	utf-8	0.99
6651	utf-8	0.99
6652	utf-8	0.99
6653	utf-8	0.99
6654	utf-8	0.99
6655	utf-8	0.99
6656	utf-8	0.99
6657	utf-8	0.99
6658	utf-8	0.99
6659	utf-8	0.99
6660	utf-8	0.99
6661	utf-8	0.99
6662	utf-8	0.99
6663	utf-8	0.99
6664	utf-8	0.99
6665	utf-8	0.99
6666	utf-8	0.99
6667	utf-8	0.99
6668	utf-8	0.99
6669	utf-8	0.99
6670	utf-8	0.99
6671	utf-8	0.99
6672	utf-8	0.99
6673	utf-8	0.99
6674	utf-8	0.99
6675	utf-8	0.99
6676	utf-8	0.99
6677	utf-8	0.99
6678	utf-8	0.99
6679	utf-8	0.99
6680	utf-8	0.99
6681	utf-8	0.99
6682	utf-8	0.99
6683	utf-8	0.99
6684	utf-8	0.99
6685	utf-8	0.99
6686	utf-8	0.99
6687	utf-8	0.99
6688	utf-8	0.99
6689	utf-8	0.99
6690	utf-8	0.99
6691	utf-8	0.99
6692	utf-8	0.99
6693	utf-8	0.99
6694	utf-8	0.99
6695	utf-8	0.99
6696	utf-8	0.99
6697	utf-8	0.99
6698	utf-8	0.99
6699	utf-8	0.99
6700	utf-8	0.99
6701	utf-8	0.99
6702	utf-8	0.99
6703	utf-8	0.99
6704	utf-8	0.99
6705	utf-8	0.99
6706	utf-8	0.99
6707	utf-8	0.99
6708	utf-8	0.99
6709	utf-8	0.99
6710	utf-8	0.99
6711	utf-8	0.99
6712	utf-8	0.99
6713	utf-8	0.99
6714	utf-8	0.99
6715	utf-8	0.99
6716	utf-8	0.99
6717	utf-8	0.99
6718	utf-8	0.99
6719	utf-8	0.99
6720	utf-8	0.99
6721	utf-8	0.99
6722	utf-8	0.99
6723	utf-8	0.99
6724	utf-8	0.99
6725	utf-8	0.99
6726	utf-8	0.99
6727	utf-8	0.99
6728	utf-8	0.99
6729	utf-8	0.99
6730	utf-8	0.99
6731	utf-8	0.99
6732	utf-8	0.99
6733	utf-8	0.99
6734	utf-8	0.99
6735	utf-8	0.99
6736	utf-8	0.99
6737	utf-8	0.99
6738	utf-8	0.99
6739	utf-8	0.99
6740	utf-8	0.99
6741	utf-8	0.99
6742	utf-8	0.99
6743	utf-8	0.99
6744	utf-8	0.99
6745	utf-8	0.99
6746	utf-8	0.99
6747	utf-8	0.99
6748	utf-8	0.99
6749	utf-8	0.99
6750	utf-8	0.99
6751	utf-8	0.99
6752	utf-8	0.99
6753	utf-8	0.99
6754	utf-8	0.99
6755	utf-8	0.99
6756	utf-8	0.99
6757	utf-8	0.99
6758	utf-8	0.99
6759	utf-8	0.99
6760	utf-8	0.99
6761	utf-8	0.99
6762	utf-8	0.99
6763	utf-8	0.99
6764	utf-8	0.99
6765	utf-8	0.99
6766	utf-8	0.99
6767	utf-8	0.99
6768	utf-8	0.99
6769	utf-8	0.99
6770	utf-8	0.99
6771	utf-8	0.99
6772	utf-8	0.99
6773	utf-8	0.99
6774	utf-8	0.99
6775	utf-8	0.99
6776	utf-8	0.99
6777	utf-8	0.99
6778	utf-8	0.99
6779	utf-8	0.99
6780	utf-8	0.99
6781	utf-8	0.99
6782	utf-8	0.99
6783	utf-8	0.99
6784	utf-8	0.99
6785	utf-8	0.99
6786	utf-8	0.99
6787	utf-8	0.99
6788	utf-8	0.99
6789	utf-8	0.99
6790	utf-8	0.99
6791	utf-8	0.99
6792	utf-8	0.99
6793	utf-8	0.99
6794	utf-8	0.99
6795	utf-8	0.99
6796	utf-8	0.99
6797	utf-8	0.99
6798	utf-8	0.99
6799	utf-8	0.99
6800	utf-8	0.99
6801	utf-8	0.99
6802	utf-8	0.99
6803	utf-8	0.99
6804	utf-8	0.99
6805	utf-8	0.99
6806	utf-8	0.99
6807	utf-8	0.99
6808	utf-8	0.99
6809	utf-8	0.99
6810	utf-8	0.99
6811	utf-8	0.99
6812	utf-8	0.99
6813	utf-8	0.99
6814	utf-8	0.99
6815	utf-8	0.99
6816	utf-8	0.99
6817	utf-8	0.99
6818	utf-8	0.99
6819	utf-8	0.99
6820	utf-8	0.99
6821	utf-8	0.99
6822	utf-8	0.99
6823	utf-8	0.99
6824	utf-8	0.99
6825	utf-8	0.99
6826	utf-8	0.99
6827	utf-8	0.99
6828	utf-8	0.99
6829	utf-8	0.99
6830	utf-8	0.99
6831	utf-8	0.99
6832	utf-8	0.99
6833	utf-8	0.99
6834	utf-8	0.99
6835	utf-8	0.99
6836	utf-8	0.99
6837	utf-8	0.99
6838	utf-8	0.99
6839	utf-8	0.99
6840	utf-8	0.99
6841	utf-8	0.99
6842	utf-8	0.99
6843	utf-8	0.99
6844	utf-8	0.99
6845	utf-8	0.99
6846	utf-8	0.99
6847	utf-8	0.99
6848	utf-8	0.99
6849	utf-8	0.99
6850	utf-8	0.99
6851	utf-8	0.99
6852	utf-8	0.99
6853	utf-8	0.99
6854	utf-8	0.99
6855	utf-8	0.99
6856	utf-8	0.99
6857	utf-8	0.99
6858	utf-8	0.99
6859	utf-8	0.99
6860	utf-8	0.99
6861	utf-8	0.99
6862	utf-8	0.99
6863	utf-8	0.99
6864	utf-8	0.99
6865	utf-8	0.99
6866	utf-8	0.99
6867	utf-8	0.99
6868	utf-8	0.99
6869	utf-8	0.99
6870	utf-8	0.99
6871	utf-8	0.99
6872	utf-8	0.99
6873	utf-8	0.99
6874	utf-8	0.99
6875	utf-8	0.99
6876	utf-8	0.99
6877	utf-8	0.99
6878	utf-8	0.99
6879	utf-8	0.99
6880	utf-8	0.99
6881	utf-8	0.99
6882	utf-8	0.99
6883	utf-8	0.99
6884	utf-8	0.99
6885	utf-8	0.99
6886	utf-8	0.99
6887	utf-8	0.99
6888	utf-8	0.99
6889	utf-8	0.99
6890	utf-8	0.99
6891	utf-8	0.99
6892	utf-8	0.99
6893	utf-8	0.99
6894	utf-8	0.99
6895	utf-8	0.99
6896	utf-8	0.99
6897	utf-8	0.99
6898	utf-8	0.99
6899	utf-8	0.99
6900	utf-8	0.99
6901	utf-8	0.99
6902	utf-8	0.99
6903	utf-8	0.99
6904	utf-8	0.99
6905	utf-8	0.99
6906	utf-8	0.99
6907	utf-8	0.99
6908	utf-8	0.99
6909	utf-8	0.99
6910	utf-8	0.99
6911	utf-8	0.99
6912	utf-8	0.99
6913	utf-8	0.99
6914	utf-8	0.99
6915	utf-8	0.99
6916	utf-8	0.99
6917	utf-8	0.99
6918	utf-8	0.99
6919	utf-8	0.99
6920	utf-8	0.99
6921	utf-8	0.99
6922	utf-8	0.99
6923	utf-8	0.99
6924	utf-8	0.99
6925	utf-8	0.99
6926	utf-8	0.99
6927	utf-8	0.99
6928	utf-8	0.99
6929	utf-8	0.99
6930	utf-8	0.99
6931	utf-8	0.99
6932	utf-8	0.99
6933	utf-8	0.99
6934	utf-8	0.99
6935	utf-8	0.99
6936	utf-8	0.99
6937	utf-8	0.99
6938	utf-8	0.99
6939	utf-8	0.99
6940	utf-8	0.99
6941	utf-8	0.99
6942	utf-8	0.99
6943	utf-8	0.99
6944	utf-8	0.99
6945	utf-8	0.99
6946	utf-8	0.99
6947	utf-8	0.99
6948	utf-8	0.99
6949	utf-8	0.99
6950	utf-8	0.99
6951	utf-8	0.99
6952	utf-8	0.99
6953	utf-8	0.99
6954	utf-8	0.99
6955	utf-8	0.99
6956	utf-8	0.99
6957	utf-8	0.99
6958	utf-8	0.99
6959	utf-8	0.99
6960	utf-8	0.99
6961	utf-8	0.99
6962	utf-8	0.99
6963	utf-8	0.99
6964	utf-8	0.99
6965	utf-8	0.99
6966	utf-8	0.99
6967	utf-8	0.99
6968	utf-8	0.99
6969	utf-8	0.99
6970	utf-8	0.99
6971	utf-8	0.99
6972	utf-8	0.99
6973	utf-8	0.99
6974	utf-8	0.99
6975	utf-8	0.99
6976	utf-8	0.99
6977	utf-8	0.99
6978	utf-8	0.99
6979	utf-8	0.99
6980	utf-8	0.99
6981	utf-8	0.99
6982	utf-8	0.99
6983	utf-8	0.99
6984	utf-8	0.99
6985	utf-8	0.99
6986	utf-8	0.99
6987	utf-8	0.99
6988	utf-8	0.99
6989	utf-8	0.99
6990	utf-8	0.99
6991	utf-8	0.99
6992	utf-8	0.99
6993	utf-8	0.99
6994	utf-8	0.99
6995	utf-8	0.99
6996	utf-8	0.99
6997	utf-8	0.99
6998	utf-8	0.99
6999	utf-8	0.99
7000	utf-8	0.99
7001	utf-8	0.99
7002	utf-8	0.99
7003	utf-8	0.99
7004	utf-8	0.99
7005	utf-8	0.99
7006	utf-8	0.99
7007	utf-8	0.99
7008	utf-8	0.99
7009	utf-8	0.99
7010	utf-8	0.99
7011	utf-8	0.99
7012	utf-8	0.99
7013	utf-8	0.99
7014	utf-8	0.99
7015	utf-8	0.99
7016	utf-8	0.99
7017	utf-8	0.99
7018	utf-8	0.99
7019	utf-8	0.99
7020	utf-8	0.99
7021	utf-8	0.99
7022	utf-8	0.99
7023	utf-8	0.99
7024	utf-8	0.99
7025	utf-8	0.99
7026	utf-8	0.99
7027	utf-8	0.99
7028	utf-8	0.99
7029	utf-8	0.99
7030	utf-8	0.99
7031	utf-8	0.99
7032	utf-8	0.99
7033	utf-8	0.99
7034	utf-8	0.99
7035	utf-8	0.99
7036	utf-8	0.99
7037	utf-8	0.99
7038	utf-8	0.99
7039	utf-8	0.99
7040	utf-8	0.99
7041	utf-8	0.99
7042	utf-8	0.99
7043	utf-8	0.99
7044	utf-8	0.99
7045	utf-8	0.99
7046	utf-8	0.99
7047	utf-8	0.99
7048	utf-8	0.99
7049	utf-8	0.99
7050	utf-8	0.99
7051	utf-8	0.99
7052	utf-8	0.99
7053	utf-8	0.99
7054	utf-8	0.99
7055	utf-8	0.99
7056	utf-8	0.99
7057	utf-8	0.99
7058	utf-8	0.99
7059	utf-8	0.99
7060	utf-8	0.99
7061	utf-8	0.99
7062	utf-8	0.99
7063	utf-8	0.99
7064	utf-8	0.99
7065	utf-8	0.99
7066	utf-8	0.99
7067	utf-8	0.99
7068	utf-8	0.99
7069	utf-8	0.99
7070	utf-8	0.99
7071	utf-8	0.99
7072	utf-8	0.99
7073	utf-8	0.99
7074	utf-8	0.99
7075	utf-8	0.99
7076	utf-8	0.99
7077	utf-8	0.99
7078	utf-8	0.99
7079	utf-8	0.99
